RequestID,RequesterName,CertificateTemplate,CertificateIssuedCommonName,CertificateSubject,CertificateSANs,EnhancedKeyUsage,CertificateValidityStart,CertificateValidityEnd,SerialNumber,RequestSubmissionTime,RequestDisposition,EKU,Abuse_Flag
13619,contoso.com\davidtaylor,UnknownTemplate,David Taylor,"CN=David Taylor, OU=Sales, DC=intra.contoso.local","UPN:davidtaylor@contoso.com, URI:https://contoso.com/users/davidtaylor, RFC822:davidtaylor@contoso.com",UnknownUsage,2024-05-12 13:35:00,2026-05-12 13:35:00,1003544,2024-05-12 13:35:00,Issued,UnknownUsage,0
18891,contoso.com\kimgreen,UserCertificate,Kim Green,"CN=Kim Green, OU=Sales, DC=intra.contoso.local",UPN:kimgreen@contoso.com,"Client Authentication, Secure Email",2024-02-21 08:29:59,2026-02-20 08:29:59,1003545,2024-02-21 08:29:59,Issued,"Client Authentication, Secure Email",0
28766,contoso.com\matthewp,SMIMECertificate,Matthew Peterson,"CN=Matthew Peterson, OU=Marketing, DC=intra.contoso.local","UPN:matthewp@contoso.com, UPN:matthewp@contoso.com",Secure Email,2023-08-26 18:17:33,2025-08-25 18:17:33,1003546,2023-08-26 18:17:33,Issued,Secure Email,0
13008,contoso.com\hgray,AdminCertificate,Hailey Gray,"CN=Hailey Gray, OU=Operations, DC=intra.contoso.local","RFC822:hgray@contoso.com, URI:https://contoso.com/users/hgray","Client Authentication, Any Purpose",2023-12-13 04:09:58,2025-12-12 04:09:58,1003547,2023-12-13 04:09:58,Issued,"Client Authentication, Any Purpose",0
25006,contoso.com\eng-pc963$,EncryptionCertificate,eng-pc963.intra.contoso.local,CN=eng-pc963.intra.contoso.local,"DNS:eng-pc963.intra.contoso.local, DNS:eng-pc963.intra.contoso.local, DNS:eng-pc963.intra.contoso.local",Secure Email,2023-11-30 00:26:38,2025-11-29 00:26:38,1003548,2023-11-30 00:26:38,Issued,Secure Email,0
27432,contoso.com\kevinm,UnknownTemplate,Kevin Mcbride,"CN=Kevin Mcbride, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/kevinm, URI:https://contoso.com/users/kevinm, UPN:kevinm@contoso.com",UnknownUsage,2024-06-15 11:35:31,2026-06-15 11:35:31,1003549,2024-06-15 11:35:31,Issued,UnknownUsage,0
28056,contoso.com\sal-pc957$,VPNCertificate,sal-pc957.intra.contoso.local,CN=sal-pc957.intra.contoso.local,"DNS:sal-pc957.intra.contoso.local, DNS:sal-pc957.intra.contoso.local",Client Authentication,2024-01-16 00:47:09,2026-01-15 00:47:09,1003550,2024-01-16 00:47:09,Issued,Client Authentication,0
10631,contoso.com\mmarquez,ServerCertificate,Marc Marquez,"CN=Marc Marquez, OU=IT, DC=intra.contoso.local","URI:https://contoso.com/users/mmarquez, URI:https://contoso.com/users/mmarquez, RFC822:mmarquez@contoso.com",Server Authentication,2023-03-24 11:29:48,2025-03-23 11:29:48,1003551,2023-03-24 11:29:48,Issued,Server Authentication,0
26284,contoso.com\ope-pc659$,ServerCertificate,ope-pc659.intra.contoso.local,CN=ope-pc659.intra.contoso.local,"DNS:ope-pc659.intra.contoso.local, DNS:ope-pc659.intra.contoso.local",Server Authentication,2023-10-27 07:28:23,2025-10-26 07:28:23,1003552,2023-10-27 07:28:23,Issued,Server Authentication,0
25703,contoso.com\kylec,MachineCertificate,Kyle Collins,"CN=Kyle Collins, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/kylec, RFC822:kylec@contoso.com","Client Authentication, Server Authentication",2024-01-03 15:59:54,2026-01-02 15:59:54,1003553,2024-01-03 15:59:54,Issued,"Client Authentication, Server Authentication",0
14203,contoso.com\michelleg,EmailCertificate,Michelle Gallagher,"CN=Michelle Gallagher, OU=HR, DC=intra.contoso.local","URI:https://contoso.com/users/michelleg, URI:https://contoso.com/users/michelleg, URI:https://contoso.com/users/michelleg",Secure Email,2024-11-11 12:40:43,2026-11-11 12:40:43,1003554,2024-11-11 12:40:43,Issued,Secure Email,0
22189,contoso.com\teresa.johns,MachineCertificate,Teresa Johns,"CN=Teresa Johns, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/teresa.johns, UPN:teresa.johns@contoso.com","Client Authentication, Server Authentication",2024-04-01 09:11:10,2026-04-01 09:11:10,1003555,2024-04-01 09:11:10,Issued,"Client Authentication, Server Authentication",0
10284,contoso.com\scain,AdminCertificate,Sandra Cain,"CN=Sandra Cain, OU=Finance, DC=intra.contoso.local",UPN:scain@contoso.com,"Client Authentication, Any Purpose",2024-12-14 04:00:14,2026-12-14 04:00:14,1003556,2024-12-14 04:00:14,Issued,"Client Authentication, Any Purpose",0
19958,contoso.com\hr-pc615$,VPNCertificate,hr-pc615.intra.contoso.local,CN=hr-pc615.intra.contoso.local,"DNS:hr-pc615.intra.contoso.local, IP:10.134.124.20, DNS:hr-pc615.intra.contoso.local",Client Authentication,2024-12-15 20:28:32,2026-12-15 20:28:32,1003557,2024-12-15 20:28:32,Issued,Client Authentication,0
29754,contoso.com\gloriaw,UnknownTemplate,Gloria Woods,"CN=Gloria Woods, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/gloriaw, URI:https://contoso.com/users/gloriaw, URI:https://contoso.com/users/gloriaw",UnknownUsage,2023-08-23 06:40:51,2025-08-22 06:40:51,1003558,2023-08-23 06:40:51,Issued,UnknownUsage,0
10451,contoso.com\michellej,VPNCertificate,Michelle Jordan,"CN=Michelle Jordan, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/michellej, URI:https://contoso.com/users/michellej",Client Authentication,2024-10-28 20:41:45,2026-10-28 20:41:45,1003559,2024-10-28 20:41:45,Issued,Client Authentication,0
12086,contoso.com\christophercrawford,SMIMECertificate,Christopher Crawford,"CN=Christopher Crawford, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/christophercrawford,Secure Email,2023-04-23 02:32:56,2025-04-22 02:32:56,1003560,2023-04-23 02:32:56,Issued,Secure Email,0
15451,contoso.com\fin-pc237$,AdminCertificate,fin-pc237.intra.contoso.local,CN=fin-pc237.intra.contoso.local,"DNS:fin-pc237.intra.contoso.local, DNS:fin-pc237.intra.contoso.local","Client Authentication, Any Purpose",2024-08-26 19:32:59,2026-08-26 19:32:59,1003561,2024-08-26 19:32:59,Issued,"Client Authentication, Any Purpose",0
24809,contoso.com\debrapeck,UserCertificate,Debra Peck,"CN=Debra Peck, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/debrapeck, URI:https://contoso.com/users/debrapeck","Client Authentication, Secure Email",2024-09-12 22:49:25,2026-09-12 22:49:25,1003562,2024-09-12 22:49:25,Issued,"Client Authentication, Secure Email",0
22936,contoso.com\it-pc387$,UserCertificate,it-pc387.intra.contoso.local,CN=it-pc387.intra.contoso.local,"IP:192.168.63.151, DNS:it-pc387.intra.contoso.local","Client Authentication, Secure Email",2024-10-31 02:46:01,2026-10-31 02:46:01,1003563,2024-10-31 02:46:01,Issued,"Client Authentication, Secure Email",0
19951,contoso.com\ope-pc351$,EncryptionCertificate,ope-pc351.intra.contoso.local,CN=ope-pc351.intra.contoso.local,"IP:10.195.134.193, DNS:ope-pc351.intra.contoso.local, IP:10.83.239.44",Secure Email,2024-01-28 04:00:39,2026-01-27 04:00:39,1003564,2024-01-28 04:00:39,Issued,Secure Email,0
11460,contoso.com\mlevy,EmailCertificate,Michael Levy,"CN=Michael Levy, OU=Legal, DC=intra.contoso.local",URI:https://contoso.com/users/mlevy,Secure Email,2023-06-11 17:24:23,2025-06-10 17:24:23,1003565,2023-06-11 17:24:23,Issued,Secure Email,0
25465,contoso.com\pnelson,VPNCertificate,Paul Nelson,"CN=Paul Nelson, OU=HR, DC=intra.contoso.local",URI:https://contoso.com/users/pnelson,Client Authentication,2024-02-05 11:42:00,2026-02-04 11:42:00,1003566,2024-02-05 11:42:00,Issued,Client Authentication,0
17936,contoso.com\daniel.fletcher,DomainControllerCertificate,Daniel Fletcher,"CN=Daniel Fletcher, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/daniel.fletcher,"Client Authentication, Server Authentication",2023-06-24 03:58:18,2025-06-23 03:58:18,1003567,2023-06-24 03:58:18,Issued,"Client Authentication, Server Authentication",0
26428,contoso.com\mar-pc960$,ServerCertificate,mar-pc960.intra.contoso.local,CN=mar-pc960.intra.contoso.local,"IP:192.168.194.151, IP:192.168.84.157",Server Authentication,2024-06-11 06:55:18,2026-06-11 06:55:18,1003568,2024-06-11 06:55:18,Issued,Server Authentication,0
13720,contoso.com\heatherw,CodeSigningCertificate,Heather Wong,"CN=Heather Wong, OU=IT, DC=intra.contoso.local","UPN:heatherw@contoso.com, UPN:heatherw@contoso.com, UPN:heatherw@contoso.com",Code Signing,2024-01-11 19:19:22,2026-01-10 19:19:22,1003569,2024-01-11 19:19:22,Issued,Code Signing,0
26537,contoso.com\mark.young,MachineCertificate,Mark Young,"CN=Mark Young, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/mark.young,"Client Authentication, Server Authentication",2024-12-16 07:04:42,2026-12-16 07:04:42,1003570,2024-12-16 07:04:42,Issued,"Client Authentication, Server Authentication",0
14223,contoso.com\eng-pc622$,DomainControllerCertificate,eng-pc622.intra.contoso.local,CN=eng-pc622.intra.contoso.local,"IP:192.168.108.236, DNS:eng-pc622.intra.contoso.local, DNS:eng-pc622.intra.contoso.local","Client Authentication, Server Authentication",2024-01-10 17:49:04,2026-01-09 17:49:04,1003571,2024-01-10 17:49:04,Issued,"Client Authentication, Server Authentication",0
10940,contoso.com\seanbutler,DomainControllerCertificate,Sean Butler,"CN=Sean Butler, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/seanbutler, RFC822:seanbutler@contoso.com","Client Authentication, Server Authentication",2023-03-09 07:38:23,2025-03-08 07:38:23,1003572,2023-03-09 07:38:23,Issued,"Client Authentication, Server Authentication",0
20963,contoso.com\michelem,VPNCertificate,Michele Martinez,"CN=Michele Martinez, OU=Sales, DC=intra.contoso.local",URI:https://contoso.com/users/michelem,Client Authentication,2024-04-26 10:50:30,2026-04-26 10:50:30,1003573,2024-04-26 10:50:30,Issued,Client Authentication,0
27563,contoso.com\it-pc927$,SMIMECertificate,it-pc927.intra.contoso.local,CN=it-pc927.intra.contoso.local,"IP:172.20.250.230, IP:192.168.115.201, DNS:it-pc927.intra.contoso.local",Secure Email,2023-07-09 05:34:44,2025-07-08 05:34:44,1003574,2023-07-09 05:34:44,Issued,Secure Email,0
27442,contoso.com\eng-pc890$,MachineCertificate,eng-pc890.intra.contoso.local,CN=eng-pc890.intra.contoso.local,IP:192.168.86.221,"Client Authentication, Server Authentication",2023-12-17 22:17:27,2025-12-16 22:17:27,1003575,2023-12-17 22:17:27,Issued,"Client Authentication, Server Authentication",0
28670,contoso.com\jamesf,EncryptionCertificate,James Fowler,"CN=James Fowler, OU=Sales, DC=intra.contoso.local",UPN:jamesf@contoso.com,Secure Email,2024-09-27 20:15:25,2026-09-27 20:15:25,1003576,2024-09-27 20:15:25,Issued,Secure Email,0
12255,contoso.com\sal-pc913$,UnknownTemplate,sal-pc913.intra.contoso.local,CN=sal-pc913.intra.contoso.local,IP:192.168.161.10,UnknownUsage,2023-04-27 07:43:38,2025-04-26 07:43:38,1003577,2023-04-27 07:43:38,Issued,UnknownUsage,0
27850,contoso.com\rcharles,CodeSigningCertificate,Robert Charles,"CN=Robert Charles, OU=Operations, DC=intra.contoso.local","RFC822:rcharles@contoso.com, RFC822:rcharles@contoso.com, UPN:rcharles@contoso.com",Code Signing,2023-12-13 10:12:53,2025-12-12 10:12:53,1003578,2023-12-13 10:12:53,Issued,Code Signing,0
28858,contoso.com\stephaniea,EmailCertificate,Stephanie Andersen,"CN=Stephanie Andersen, OU=Legal, DC=intra.contoso.local",RFC822:stephaniea@contoso.com,Secure Email,2024-09-16 02:05:10,2026-09-16 02:05:10,1003579,2024-09-16 02:05:10,Issued,Secure Email,0
11099,contoso.com\natalie.dougherty,ServerCertificate,Natalie Dougherty,"CN=Natalie Dougherty, OU=Operations, DC=intra.contoso.local","URI:https://contoso.com/users/natalie.dougherty, URI:https://contoso.com/users/natalie.dougherty, UPN:natalie.dougherty@contoso.com",Server Authentication,2024-08-23 18:11:22,2026-08-23 18:11:22,1003580,2024-08-23 18:11:22,Issued,Server Authentication,0
12771,contoso.com\christopherk,UserCertificate,Christopher Kim,"CN=Christopher Kim, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/christopherk, UPN:christopherk@contoso.com, RFC822:christopherk@contoso.com","Client Authentication, Secure Email",2025-02-13 14:54:36,2027-02-13 14:54:36,1003581,2025-02-13 14:54:36,Issued,"Client Authentication, Secure Email",0
24208,contoso.com\coreydiaz,VPNCertificate,Corey Diaz,"CN=Corey Diaz, OU=Engineering, DC=intra.contoso.local","RFC822:coreydiaz@contoso.com, URI:https://contoso.com/users/coreydiaz, URI:https://contoso.com/users/coreydiaz",Client Authentication,2025-01-05 22:52:35,2027-01-05 22:52:35,1003582,2025-01-05 22:52:35,Issued,Client Authentication,0
13594,contoso.com\it-pc754$,VPNCertificate,it-pc754.intra.contoso.local,CN=it-pc754.intra.contoso.local,"IP:10.75.175.8, IP:172.23.202.189",Client Authentication,2023-07-13 23:03:07,2025-07-12 23:03:07,1003583,2023-07-13 23:03:07,Issued,Client Authentication,0
15283,contoso.com\michellep,SMIMECertificate,Michelle Parsons,"CN=Michelle Parsons, OU=Sales, DC=intra.contoso.local","URI:https://contoso.com/users/michellep, UPN:michellep@contoso.com, UPN:michellep@contoso.com",Secure Email,2024-02-18 09:57:10,2026-02-17 09:57:10,1003584,2024-02-18 09:57:10,Issued,Secure Email,0
14888,contoso.com\sal-pc908$,ServerCertificate,sal-pc908.intra.contoso.local,CN=sal-pc908.intra.contoso.local,"DNS:sal-pc908.intra.contoso.local, DNS:sal-pc908.intra.contoso.local, IP:10.104.210.142",Server Authentication,2024-07-15 15:47:41,2026-07-15 15:47:41,1003585,2024-07-15 15:47:41,Issued,Server Authentication,0
14399,contoso.com\sal-pc325$,MachineCertificate,sal-pc325.intra.contoso.local,CN=sal-pc325.intra.contoso.local,DNS:sal-pc325.intra.contoso.local,"Client Authentication, Server Authentication",2025-01-04 21:32:40,2027-01-04 21:32:40,1003586,2025-01-04 21:32:40,Issued,"Client Authentication, Server Authentication",0
29872,contoso.com\rachell,UserCertificate,Rachel Lopez,"CN=Rachel Lopez, OU=IT, DC=intra.contoso.local","UPN:rachell@contoso.com, UPN:rachell@contoso.com","Client Authentication, Secure Email",2023-05-22 05:42:40,2025-05-21 05:42:40,1003587,2023-05-22 05:42:40,Issued,"Client Authentication, Secure Email",0
17854,contoso.com\laurat,EncryptionCertificate,Laura Torres,"CN=Laura Torres, OU=Legal, DC=intra.contoso.local","UPN:laurat@contoso.com, UPN:laurat@contoso.com, UPN:laurat@contoso.com",Secure Email,2024-07-03 13:22:26,2026-07-03 13:22:26,1003588,2024-07-03 13:22:26,Issued,Secure Email,0
11019,contoso.com\ope-pc845$,DomainControllerCertificate,ope-pc845.intra.contoso.local,CN=ope-pc845.intra.contoso.local,"DNS:ope-pc845.intra.contoso.local, DNS:ope-pc845.intra.contoso.local, IP:10.236.216.82","Client Authentication, Server Authentication",2024-09-29 03:25:21,2026-09-29 03:25:21,1003589,2024-09-29 03:25:21,Issued,"Client Authentication, Server Authentication",0
16535,contoso.com\brian.thomas,DomainControllerCertificate,Brian Thomas,"CN=Brian Thomas, OU=Finance, DC=intra.contoso.local","RFC822:brian.thomas@contoso.com, UPN:brian.thomas@contoso.com","Client Authentication, Server Authentication",2024-07-08 06:37:08,2026-07-08 06:37:08,1003590,2024-07-08 06:37:08,Issued,"Client Authentication, Server Authentication",0
10214,contoso.com\gwoods,EncryptionCertificate,Gina Woods,"CN=Gina Woods, OU=IT, DC=intra.contoso.local",URI:https://contoso.com/users/gwoods,Secure Email,2023-03-20 11:50:58,2025-03-19 11:50:58,1003591,2023-03-20 11:50:58,Issued,Secure Email,0
16507,contoso.com\harold.hinton,EmailCertificate,Harold Hinton,"CN=Harold Hinton, OU=HR, DC=intra.contoso.local",RFC822:harold.hinton@contoso.com,Secure Email,2023-06-03 18:48:30,2025-06-02 18:48:30,1003592,2023-06-03 18:48:30,Issued,Secure Email,0
23635,contoso.com\hr-pc157$,ServerCertificate,hr-pc157.intra.contoso.local,CN=hr-pc157.intra.contoso.local,IP:172.21.252.140,Server Authentication,2023-10-24 17:38:02,2025-10-23 17:38:02,1003593,2023-10-24 17:38:02,Issued,Server Authentication,0
23273,contoso.com\coreyg,UserCertificate,Corey Garcia,"CN=Corey Garcia, OU=IT, DC=intra.contoso.local","UPN:coreyg@contoso.com, UPN:coreyg@contoso.com","Client Authentication, Secure Email",2023-10-18 13:14:08,2025-10-17 13:14:08,1003594,2023-10-18 13:14:08,Issued,"Client Authentication, Secure Email",0
23724,contoso.com\kelly.munoz,MachineCertificate,Kelly Munoz,"CN=Kelly Munoz, OU=Engineering, DC=intra.contoso.local","URI:https://contoso.com/users/kelly.munoz, URI:https://contoso.com/users/kelly.munoz, UPN:kelly.munoz@contoso.com","Client Authentication, Server Authentication",2025-02-12 03:32:59,2027-02-12 03:32:59,1003595,2025-02-12 03:32:59,Issued,"Client Authentication, Server Authentication",0
28463,contoso.com\kathyw,EmailCertificate,Kathy White,"CN=Kathy White, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/kathyw, UPN:kathyw@contoso.com",Secure Email,2023-04-08 16:50:44,2025-04-07 16:50:44,1003596,2023-04-08 16:50:44,Issued,Secure Email,0
24616,contoso.com\vickik,AdminCertificate,Vicki Kelly,"CN=Vicki Kelly, OU=Engineering, DC=intra.contoso.local",UPN:vickik@contoso.com,"Client Authentication, Any Purpose",2024-04-03 23:59:53,2026-04-03 23:59:53,1003597,2024-04-03 23:59:53,Issued,"Client Authentication, Any Purpose",0
21368,contoso.com\it-pc779$,UnknownTemplate,it-pc779.intra.contoso.local,CN=it-pc779.intra.contoso.local,"IP:10.206.120.219, IP:172.29.132.232",UnknownUsage,2024-04-03 07:20:40,2026-04-03 07:20:40,1003598,2024-04-03 07:20:40,Issued,UnknownUsage,0
22042,contoso.com\pjones,UserCertificate,Peter Jones,"CN=Peter Jones, OU=IT, DC=intra.contoso.local",RFC822:pjones@contoso.com,"Client Authentication, Secure Email",2023-10-31 15:57:33,2025-10-30 15:57:33,1003599,2023-10-31 15:57:33,Issued,"Client Authentication, Secure Email",0
20377,contoso.com\tamara.mejia,MachineCertificate,Tamara Mejia,"CN=Tamara Mejia, OU=Finance, DC=intra.contoso.local","URI:https://contoso.com/users/tamara.mejia, RFC822:tamara.mejia@contoso.com","Client Authentication, Server Authentication",2024-08-07 18:57:57,2026-08-07 18:57:57,1003600,2024-08-07 18:57:57,Issued,"Client Authentication, Server Authentication",0
17623,contoso.com\emilyowen,AdminCertificate,Emily Owen,"CN=Emily Owen, OU=Operations, DC=intra.contoso.local",UPN:emilyowen@contoso.com,"Client Authentication, Any Purpose",2024-01-06 17:28:30,2026-01-05 17:28:30,1003601,2024-01-06 17:28:30,Issued,"Client Authentication, Any Purpose",0
23755,contoso.com\kennethwells,ServerCertificate,Kenneth Wells,"CN=Kenneth Wells, OU=Legal, DC=intra.contoso.local",RFC822:kennethwells@contoso.com,Server Authentication,2023-07-31 17:03:15,2025-07-30 17:03:15,1003602,2023-07-31 17:03:15,Issued,Server Authentication,0
11353,contoso.com\mar-pc834$,DomainControllerCertificate,mar-pc834.intra.contoso.local,CN=mar-pc834.intra.contoso.local,IP:192.168.64.19,"Client Authentication, Server Authentication",2023-12-23 11:41:03,2025-12-22 11:41:03,1003603,2023-12-23 11:41:03,Issued,"Client Authentication, Server Authentication",0
15010,contoso.com\johnathan.randolph,UserCertificate,Johnathan Randolph,"CN=Johnathan Randolph, OU=Operations, DC=intra.contoso.local","UPN:johnathan.randolph@contoso.com, UPN:johnathan.randolph@contoso.com, URI:https://contoso.com/users/johnathan.randolph","Client Authentication, Secure Email",2023-10-26 09:53:22,2025-10-25 09:53:22,1003604,2023-10-26 09:53:22,Issued,"Client Authentication, Secure Email",0
15920,contoso.com\nicole.williams,DomainControllerCertificate,Nicole Williams,"CN=Nicole Williams, OU=Engineering, DC=intra.contoso.local",URI:https://contoso.com/users/nicole.williams,"Client Authentication, Server Authentication",2023-05-13 05:44:59,2025-05-12 05:44:59,1003605,2023-05-13 05:44:59,Issued,"Client Authentication, Server Authentication",0
